,101 FW,101 TC,101 TW,102 FC,102 FW,102 TC,102 TW,103 FC,103 FW,103 TC,103 TW,104 FC,104 FW,104 TC,104 TW,105 FC,105 FW,105 TC,105 TW,110 FC,110 FW,110 TC,110 TW,111 FC,111 FW,111 TC,111 TW,112 FC,112 FW,112 TC,112 TW,113 FC,113 FW,113 TC,113 TW,114 FC,114 FW,114 TC,114 TW,124 FC,124 FW,124 NB FC,124 TC,124 TW,125 FC,125 FW,125 TC,125 TW,126 FC,126 FW,126 TC,126 TW,127 FC,127 FW,127 TC,127 TW,128 FC,128 FW,128 TC,128 TW,101 FC,201 FC,201 FW,201 TC,201 TW,202 FC,202 FW,202 TC,202 TW,203 FC,203 FW,203 TC,203 TW,204 FC,204 FW,204 TC,204 TW,205 FC,205 FW,205 TC,205 TW,210 FC,210 FW,210 TC,210 TW,211 FC,211 FW,211 TC,211 TW,212 FC,212 FW,212 TC,212 TW,213 FC,213 FW,213 TC,213 TW,214 FC,214 FW,214 NB FW,214 TC,214 TW,215 FC,215 FW,215 TC,215 TW,216 FC,216 FW,216 TC,216 TW,217 FC,217 FW,217 TC,217 TW,218 FC,218 FW,218 TC,218 TW,219 FC,219 FW,219 TC,219 TW,226 FC,226 FW,226 TC,226 TW,227 FC,227 FW,227 TC,227 TW,228 FC,228 FW,228 TC,228 TW,229 FC,229 FW,229 TC,229 TW,230 FC,230 FW,230 TC,230 TW
Cer 44:2+_358,0.56566069,-0.78246047,0.09525813,-0.38717691,0.60607852,-0.86511572,0.50339904,-1.08568342,0.35159991,-0.90906078,-0.01081827,-0.72141081,0.68534863,-0.44988544,0.380991,-0.87209758,0.48356661,-2.0802409,0.37915123,0.3724367,0.69474413,0.46464017,0.74075306,-0.01585777,0.45840544,-0.46490986,0.2842278,-0.41426576,0.48591265,-0.54784292,0.26035274,-0.61934495,0.58398342,-0.61659228,0.21317309,-0.56353741,0.3985251,-0.50025367,0.30365281,-0.50460799,0.79536951,-0.90748721,-0.74117205,0.72153263,-0.08915242,0.80914091,-0.24786449,0.80911384,-0.53844437,0.66554401,-0.47378278,0.43205167,-0.43651004,0.13611665,-0.57808037,0.20935651,-0.25139813,0.54327512,-0.61983105,0.98475891,-0.44081981,-0.66174714,0.5850226,-0.36449968,0.14624453,-0.18963856,0.74221957,-0.51357593,0.2822291,-0.57086733,0.47968184,-0.66461305,0.48664461,-0.60658245,0.20005719,-0.64059739,0.11079825,-0.16917975,0.83536962,-0.61855963,0.72593701,0.11814528,0.74826877,-0.8980149,0.50673766,-0.43519765,0.34445988,-0.54067087,0.43774921,-0.50387466,0.79080009,-0.78774813,0.39079177,-0.91281929,0.58948564,-0.26663926,0.87560087,0.0698061,0.88263934,0.51343146,-0.6375959,0.48851031,-0.5718922,0.6085463,-0.80918926,0.26043095,-0.57304939,0.78690707,-0.58558119,0.71605741,-0.38854837,1.14851853,-0.91772314,0.9896869,-0.50114935,0.4644773,-0.84286674,0.53774672,-0.06530065,0.89418251,-0.5389106,0.52843714,-0.43373314,0.88332306,-0.65526107,0.78917647,-0.17708795,0.53526231,-0.44428575,0.0858239,-0.49802127,0.68038892,-0.43936712,0.79809684,-0.81085537,0.78313271,-0.63324701,0.08194869,-0.45617233,0.28517139,-0.81131757,0.24562017
DG 32:1+_1162,0.379878523,-1.243086755,-1.155137047,-1.261149271,0.066301596,-1.205219442,0.336659652,0.079811673,0.568677788,0.191553647,0.446772898,-0.100895121,0.796667036,0.143057408,0.522283143,-1.134085387,0.501829576,-1.11876374,0.642944257,-0.073991146,0.540153268,0.198683799,0.066850002,0.541797201,0.293534388,-0.923923108,0.451451893,0.579361788,0.500426509,0.497288163,0.759829604,0.185891882,0.276761946,0.163294873,0.338897525,0.641116117,0.82739658,0.491730928,0.780055898,-1.164336506,0.306161345,0.199926631,-1.017474928,0.512091974,-1.291736986,0.635304084,-1.076797761,0.547550109,0.196697027,0.388865205,-0.918469091,0.342318844,-1.046242169,0.398371882,0.10845153,0.567813645,0.454619279,0.833055096,-0.913575268,0.697585929,-1.328747945,-1.198195611,0.534330591,-1.031960086,0.30823254,-0.073462297,-0.995455946,-1.136101459,0.146053905,-0.062640985,0.281383775,-0.954844508,0.388031292,-1.064243328,0.386414649,-1.054436479,0.320493661,0.340852587,0.108082386,0.157672898,0.143393624,0.328214879,0.511626358,-1.157321472,0.394570935,0.175072431,0.518452992,-1.070312187,0.355133711,0.156778926,0.506228416,-0.973471198,0.60943072,-0.112142689,0.434449506,0.221221163,0.412328983,0.386223419,0.338399707,0.608944326,0.095914611,0.544231331,0.1869593,0.171776607,-1.167450637,0.358292705,-0.029665147,0.174779529,0.003761912,0.245292718,0.198503881,0.496044904,-1.230761684,0.503694597,-0.046377777,0.345763681,-1.325814339,0.373919147,0.299999239,0.401243178,-1.001251181,0.600142311,0.500750324,0.620050441,0.338200679,0.762704929,0.1426392,0.558689473,-0.750936876,0.57123725,-1.041109785,0.625810633,-1.041829635,0.340217312,-1.262256832,0.437964256,-0.837011948,0.263883101,-0.063104862,0.279639801,-1.164841268,0.306734321
DG 34:1+_186,-0.182206873,0.292458218,0.106745297,0.294538912,-0.460483191,0.472324717,0.017879754,0.074300823,-0.196814727,0.08030276,0.199245994,0.171146273,-1.468907888,0.466854231,-1.550051156,0.293159663,-0.00208338,0.299393275,0.173470441,0.294108116,-0.31270908,0.101986824,-0.323959736,0.44406325,-0.050845513,0.515733769,0.232856016,0.300697931,-0.062568732,0.295069497,-1.574987461,0.362826334,0.01793865,0.2874515,0.422883591,-1.547007305,-1.391335678,0.197531951,-1.530092378,0.357506591,-0.111244497,0.218701965,0.373823575,0.040875883,0.130749596,-1.597201725,0.380418421,-0.007327773,0.36474542,-0.018932461,0.641202772,-0.087899528,0.203559504,-1.58002491,0.035689612,-1.523821442,0.293067321,-1.40560762,0.435551686,-1.380409387,0.234865304,0.12422526,0.183400777,0.257103097,-0.115582028,0.254670736,-0.173435659,0.489606836,0.376412187,0.109703169,-1.429099074,0.787609138,0.128797543,0.499493493,-0.214163254,0.497880814,0.006877006,0.184356878,-0.402432331,0.489152461,-0.252183404,0.24502926,-0.137232903,0.37371529,0.33411805,0.435484869,0.147581752,0.707869819,0.127069866,0.447412341,-0.107004549,0.452773872,0.048140303,0.123475113,0.246012951,0.742076657,0.258022207,0.22953514,-0.283675509,0.999467292,-0.050033775,-0.026191423,0.668314993,0.115054791,0.46014174,0.334694283,-1.909914743,-0.369587707,0.248585803,-0.283817869,0.259561154,-0.041403393,0.326107287,0.071382408,-0.179525403,-0.191499062,-0.005330696,-0.318474668,0.065974288,-0.250603532,0.425403505,0.319643858,-1.734833642,-0.113097045,0.112280525,0.002401047,0.45959942,-0.052087061,0.733077566,-1.528181988,0.606917789,-0.025354227,0.673754224,-0.121585897,0.331504826,-0.014472548,0.81619746,0.372435909,0.34054547,-0.005919539,0.440644313,0.086223096
DG 34:1+_84,0.597161227,0.010586938,0.528467706,-0.757648822,-0.315660098,-1.180363048,-0.037068763,-0.715263135,0.482573073,-0.432947142,0.15615222,-0.490472335,0.600126105,-0.403672445,0.331162569,-0.601807129,0.038372102,-0.92650997,0.257560274,-1.297834428,0.184185751,-0.3962302,-0.342053241,0.255350177,0.169719544,-0.200078799,0.252670655,-0.135263857,-0.151067473,-0.198654112,0.125353064,-0.33485025,0.207893068,-0.301957194,0.066576525,0.107641236,0.570333545,-0.087489091,0.460278768,-0.654895199,0.131170403,-0.158713906,-0.499011865,0.164383915,-0.413150336,0.266213642,-0.469864287,0.175910604,-0.129707017,0.283759107,-0.264639822,0.050176285,-0.364111495,-0.078702099,-0.766135363,0.043230969,-0.024563709,0.589280403,-0.53476573,0.45943638,0.055915805,-0.501774654,0.898919685,0.006365031,0.541279123,-0.146359497,0.140215863,-0.543293949,0.182732973,-0.40953567,0.366193127,-0.74464348,0.348322669,-0.585221078,0.062443241,-1.13252267,-0.109142037,0.450275465,0.422034539,0.34453602,0.455554013,0.407135992,0.748885629,-0.4621291,0.619020413,0.348779034,0.800370915,0.133856044,0.57878477,-0.398570756,0.3052904,-0.521132307,0.351638638,-0.826216417,0.135543237,-0.436899865,0.086174572,0.399528078,0.407912449,0.512209512,-0.048057132,0.601341913,-0.11524618,0.141961359,-0.717924305,0.216583308,0.175378566,0.574386647,0.236944123,0.655921503,-0.475979186,0.114949133,-0.642370982,0.132813443,-0.700343604,0.2032505,-1.007594436,0.304123249,0.017405748,0.398929426,-0.381967371,0.48725383,0.437113373,0.958669997,0.164469502,1.072717428,0.308383049,0.606233958,-0.064633134,0.585202262,-0.297814247,0.706008001,-0.506047417,0.310009818,-0.432138407,0.320517034,-0.450992682,-0.00171378,-0.375526474,0.04567712,-0.771935859,0.020991259
DG 34:2+_639,1.089557158,-0.252643942,0.838104535,-0.287058089,-0.089729676,-0.676215424,0.087321095,-0.598031499,0.11213867,-0.518331465,-0.063441428,-0.634629971,0.772120871,-0.237383039,0.152013524,-0.276220492,0.424664379,-0.503033397,0.656477032,0.159840413,0.044601549,-0.116481988,-0.153132133,0.495033846,0.361343703,0.127781746,0.346004702,0.315330605,0.375814764,0.166728905,0.497137804,-0.233466814,0.475946607,-0.054646261,0.197241762,0.450179406,0.941027718,0.245746947,0.767567774,-0.353916282,0.227371594,-0.099078077,-0.208845817,0.465476803,-0.307781574,0.575551293,-0.383669695,0.43825204,-0.039589988,0.509385757,-0.001336227,0.192182833,0.148183589,0.227461515,-0.125275374,0.237971246,-0.073874434,0.755818622,-0.435724433,0.5522401,0.02509179,-0.815766921,0.343754873,-0.482219685,-0.015721126,-0.673356617,-0.547515179,-0.749825611,-0.341751489,-0.785873684,-0.002185563,-0.8229969,-0.147708329,-0.196249658,-0.055325945,-0.847754066,-0.064174138,-0.105716305,-0.19069224,-0.271110283,-0.255652809,-0.218322178,0.034815778,-0.533201196,0.043794927,-0.337970387,0.112835124,-0.252170165,-0.147500469,-0.088739431,0.497282191,-0.103303075,0.39601946,-0.650095891,0.06567302,-0.113504564,-0.077351034,0.271763687,0.523794757,0.590582033,-0.337084429,0.578391267,-0.423223938,-0.145259686,-0.762765819,-0.124293048,-0.337121387,0.610940956,-0.358428851,0.836388469,-0.158639792,0.454642947,-0.175646724,0.336054183,-0.468166425,0.107471731,-0.664006805,0.152565943,-0.143376677,0.043010681,-0.303290574,0.283374303,0.497923545,0.425025811,0.239155801,0.655999511,0.064418743,0.530656978,-0.118577001,0.302219769,-0.509760987,0.32824444,-0.321941205,0.031498255,-0.448880444,0.171656824,-0.359161022,-0.11523167,-0.473312778,0.132878145,-0.761168984,0.009083857
DG 36:1+_1503,0.018574292,-0.049452826,0.034523238,0.041128002,-1.517347127,-0.058574953,-0.014425487,-0.16918716,-1.402106518,-0.054178672,-0.122063086,0.088601027,-1.288174516,0.23988557,0.169396928,0.177581027,-1.359894074,-1.411474963,-1.449062528,-0.151962047,0.238866194,0.165073346,0.189510275,0.328031919,0.289378862,0.373709151,0.392539193,-0.030161923,0.153552963,0.082507915,0.094439109,0.305690089,0.225043933,0.271859408,0.452686974,0.374020709,0.429075385,0.225291494,0.28683648,0.019468599,-1.272672412,-0.036459451,0.175196945,0.209026337,-0.019532102,0.054738616,0.151923269,0.262546917,0.04108224,-1.128489498,0.452851138,0.082193046,0.178432797,-1.419278652,0.112854364,0.060953399,-1.309648158,-1.213464967,-1.143557649,0.219580312,-0.095829798,0.113909107,0.140559485,0.307820483,-1.38338814,-0.047110574,-1.250471457,0.21738126,0.188754461,0.158742674,0.239694411,0.316521033,0.213284049,0.345182888,0.421974476,0.321660959,0.251132913,0.314782151,0.127647469,0.444667248,0.100021747,0.24519764,0.113267471,0.051784764,0.241016078,0.267534669,0.267851025,0.302788899,0.246647843,0.489853946,0.212900041,0.487057005,0.26308147,-0.045284734,0.349478948,0.628794658,0.432071892,0.068443753,-0.182742053,-0.884357099,-0.082617941,-0.026064196,0.054025319,0.137547521,0.13063617,0.131144354,0.007993768,0.090703801,0.201481401,0.153091687,0.124827345,0.260831458,0.072582452,0.35067917,-0.046976244,0.212656191,-0.025268523,0.377260397,0.195503547,0.027853436,0.38677633,0.282038684,0.215903113,0.222337305,0.122674505,0.334026799,0.375952544,0.262692652,0.56209423,0.130241795,0.125951343,0.114112822,-1.311022226,0.158061224,-0.11017389,-1.278921973,0.411049127,0.199536429,0.133329653,0.15769785,0.028588079,0.079356746
DG 36:1+_264,0.57044019,-0.43049756,0.38978482,-0.6147154,-0.1457217,-1.1200142,0.02092773,-0.62762493,0.52924656,-0.3719297,0.13735443,-0.27513568,0.83009941,-0.12165768,0.62533045,-0.48012668,0.08202996,-0.79422498,0.23210454,-0.99527583,0.41060984,-0.17845991,0.01309969,0.31750628,0.51266303,-1.9948894,0.52583073,-0.0507327,0.28620004,-0.1874363,0.3607162,-0.18606065,0.51209018,-0.15124205,0.22942882,0.15050595,0.86375498,0.04924802,0.72463922,-0.36390082,0.57574097,-0.07005841,-0.36000411,0.51204998,-2.40920076,0.52199073,-0.20888819,0.39892309,-0.02868523,0.68836631,-1.98874944,0.36514659,-2.13261283,0.18485255,-0.43387295,0.37556837,0.09615563,0.6781197,-0.2670578,0.58619852,-0.32933043,-0.31194544,0.63482298,0.2028946,0.74067272,-0.14276039,0.28819123,-0.42128235,0.15223418,-0.07461173,0.75363245,-0.36449727,0.5866136,-0.51572588,0.35690742,-0.82199454,0.1248941,-0.04162832,0.31184082,-0.26856267,0.28583852,0.37072475,0.85915526,-0.48606738,0.62675733,-0.2664323,0.37360059,-0.58052903,0.16953897,-0.34455809,0.52227927,-0.42858307,0.41675097,-0.73483717,0.30508358,-0.37726333,0.37137225,-0.12706466,0.02283915,1.14484061,-0.47539562,0.13609608,-0.3395826,0.3751529,-0.55683791,0.14756373,-0.32822587,0.47977044,-0.37391814,0.52667693,-0.5511357,0.15570822,-0.66566527,0.13083458,-0.66011175,0.18132145,-0.9059662,0.22234619,0.11370207,0.79659732,-0.27910446,0.51122536,0.22205301,0.81383496,0.07091527,0.93720021,0.04618272,0.70020154,-0.16217864,0.57855226,-0.26314728,0.63145126,-0.45111449,0.29578662,-0.45576712,0.37044031,-0.31552869,0.07414059,-0.41421759,0.04164515,-0.72990926,0.01664851
DG 36:1+_553,0.4421676,-0.54353626,0.14799244,-0.22963163,0.38609568,-1.60703107,0.43554028,-1.74785953,0.56715614,-0.3961699,0.39443612,-0.583447,0.96552305,-0.22075452,0.53507316,-0.53468684,0.42063251,-1.52843175,0.7002355,-0.68779303,0.66992789,0.20268713,1.04759636,0.27182059,0.56519736,-0.27797781,0.38092377,0.03186248,0.85631062,-0.32235795,0.66548778,-0.46378256,0.53287636,-0.32431609,0.35739872,-0.42822441,0.53974882,-0.39938133,0.49023732,-0.18858093,0.76822508,0.01910403,-1.43634607,0.68126181,-0.09534256,0.58227766,-0.2418925,0.55631909,-0.05683156,0.87792533,-0.3602058,0.66082282,-0.13096129,0.71442099,-0.36223874,0.82578832,0.01630456,0.57818087,-1.34188581,0.77516674,-0.16735235,-1.60064555,1.07238025,-0.20994598,0.51631477,0.03531555,0.65198868,-0.25067782,0.3434426,-0.32345368,0.61233893,-1.37940579,0.65604494,-0.31252731,0.59404887,-1.46994941,0.40579582,-0.0900413,0.56340742,-0.38632089,0.59977638,0.23043519,0.60130542,-1.5634858,0.68958097,-0.44479512,0.37889367,-1.48438266,0.38758547,-1.40250657,0.53403743,-1.39634023,0.4905202,-0.72706404,0.65517711,-0.2409394,0.57763414,0.04726789,0.40060474,1.41877912,-0.72959327,0.22076482,-0.29277434,0.3196866,-0.6100542,0.18487288,-0.3343238,0.5188435,-0.55310343,0.51714523,-0.27027877,0.70529166,-1.63025203,0.6825914,-0.42354015,0.39971552,-0.69582708,0.30258925,-0.04436008,0.56580506,-1.42159633,0.48040153,-0.20981921,0.77078927,-0.53895328,0.66080752,0.13918833,0.83936034,-1.19402192,0.8225721,-0.48621372,0.65300373,-1.458488,0.73598735,-1.65888473,0.50240102,-1.27227788,0.16797553,-0.11466308,0.55840653,-0.45597173,0.48089812
DG 36:2+_397,-0.805806004,0.356622162,-0.4568701,0.038307148,-2.208764811,0.129875848,-0.519605301,0.46961838,-0.800124396,0.27291574,-0.108265107,0.678890291,-0.287179478,0.881455734,0.192828336,0.793556647,-0.795382787,0.655302456,-0.131849421,0.275194695,-0.849343442,0.183145575,-0.589325124,0.673762969,-0.568323347,0.876460584,-0.117445933,0.375185225,-0.660423872,0.66302702,-0.348591847,0.841182064,-0.420648492,0.78683328,0.609663298,0.912457744,-0.097134901,0.592762405,-0.003182179,0.593268524,-0.797172887,0.459022285,0.82682123,-0.599954829,0.239325334,-0.363155546,0.658386625,-0.40948116,0.440814199,-0.52874685,0.708541525,-0.53357215,0.512263791,-0.800161,0.420409901,-0.426485896,0.620890614,-0.477529128,0.867859566,-0.54898422,0.120278866,0.41398305,-0.418597056,0.215776557,-0.114543668,0.125682415,-0.835424223,0.495736571,0.082613899,0.097440361,-0.70707299,0.276484036,-0.613783008,0.418955171,-0.852857564,0.21543521,-0.595666493,0.294293258,-0.982007326,0.706494163,-0.738650857,-0.087240128,-0.725036417,0.524243725,-0.099419752,0.378272254,-0.454316431,0.574577617,-0.536671867,0.543592894,-0.7036422,0.847356292,-0.42220916,0.274980649,-0.242329868,0.842494429,-0.409506196,0.093694617,-0.955022478,-0.273502346,0.168027116,-0.47513513,0.613899162,-0.529373811,0.534925947,0.120574738,0.398586862,-0.956218303,0.626172696,-0.874008389,0.131773493,-0.857163188,0.384357372,-0.71342237,0.013956135,-0.692334042,0.223736399,-1.069768961,0.455869865,-0.74859061,1.010995807,0.365774811,0.7171227,-0.631524188,0.829650281,-0.574822718,0.34819357,-0.507890881,0.983007223,0.278532279,0.84831123,-0.745612155,0.5370518,-0.748107161,0.555797656,-0.508429375,0.961598529,0.355818006,0.446567893,-0.527458991,0.491409362,-0.369877657
DG 36:2+_493,0.47059327,-0.38779712,-1.47753834,-0.01501343,0.44129878,-0.14015394,0.40918611,-0.39821773,0.65459732,-0.24497862,0.43078397,0.01886715,0.7732736,0.2554858,0.44388125,-0.10715544,0.64616046,-0.20352983,0.46365545,0.37387166,0.6917303,0.34030214,0.69215642,0.18322076,0.69357956,0.01508338,0.55572184,0.06756793,0.76331332,0.04370714,0.58192863,-0.11605664,0.76430413,-0.08306333,0.3416413,-1.41883787,0.74188031,-0.08274762,0.50276337,-0.08444907,0.56379,-1.55251572,-0.13344761,0.66372664,-1.61072522,0.4390979,-0.21301253,0.40460954,-0.03295141,-1.23091882,0.1189,0.51950362,-1.37141307,0.48279483,-0.29694392,-1.39842104,-1.36608805,0.63082583,-0.21082549,0.65338415,-0.19193329,-0.31489488,0.72425946,0.06794553,-1.42112178,0.037263,0.63932534,-0.01716515,0.38093998,-1.58994129,0.72607427,0.05016292,0.56270019,-0.17657651,0.5415323,-0.1051427,0.32167554,-0.02416278,0.42141109,0.11196175,0.35092022,0.09398337,-1.41434563,-0.25410059,0.4662784,-0.0823421,0.45139462,0.01770692,0.42757181,0.06531572,0.65591137,0.04677407,-1.35326758,-0.26831723,0.54793851,0.28109664,0.64603697,0.08969638,0.49622439,1.38720161,-0.36954601,0.36625664,0.10478006,0.50467658,-0.04336684,0.20559232,-0.38867808,0.51394195,-0.13387871,0.43454393,-1.62612414,0.5648498,-0.29494793,-1.39467169,-1.77302666,0.2582025,-0.52061734,-1.53979814,-0.07383582,0.47588016,-0.02755534,0.33912671,0.07130103,0.70720227,-0.01658141,-1.39995974,-1.43256672,-1.37616268,0.1422217,-1.40226086,0.14533456,0.71222126,0.258875,0.61858206,-0.28424389,0.55735501,0.05408043,0.05564563,-0.01419149,0.4979316,-0.0396858,0.50672122
DG 36:2+_296,0.426879115,-0.825195954,0.159903123,-0.589000077,0.072135185,-1.112416561,0.150857529,-0.782408632,0.504882413,-0.574434559,0.124556502,-0.534996007,1.02830821,-0.269655999,0.446495862,-0.573722675,0.50548077,-0.929009688,0.545169782,-2.499109659,0.203522518,-0.173625156,0.300672027,0.277903536,0.788131744,-0.17499771,0.591538244,0.084660181,0.551465159,-0.083234376,0.548134606,-0.223991862,0.848293741,-0.132305648,0.38436744,0.067874434,1.02941324,0.117085631,0.813691185,-0.526983268,0.432446901,-0.213226422,-0.350561835,0.586203522,-0.139912139,0.771485213,-0.308225,0.591220488,-0.340023468,0.614622598,-0.386164628,0.356168564,-0.303864011,0.432626981,-0.540199642,0.205874885,-0.047156572,0.804638942,-0.547940121,0.667251642,-0.518803504,-0.834603811,0.77094201,-0.33898395,0.298404859,-0.16483736,0.310669818,-0.576762026,0.090733083,-0.489543567,0.49235001,-0.85823002,0.353768956,-0.596112174,0.230852776,-0.977064048,-0.107932329,-0.199945229,0.314543134,-0.41638697,0.191153258,-0.029417265,0.462651655,-0.880129854,0.372061898,-0.33735423,0.458063152,-0.741310133,0.232436287,-0.338116369,0.592505473,-0.543925271,0.446020229,-0.879447202,0.242292646,-0.387601791,0.25271657,0.111083574,0.457407788,0.954899645,-0.41877524,0.414331161,-0.427884412,0.265805875,-0.7614605,0.007861141,-0.378970323,0.474342575,-0.523435584,0.517468285,-0.47671225,0.454298517,-0.584472754,0.403451715,-0.659055117,0.354077421,-1.002099966,0.316004744,0.048469102,0.67471765,-0.364614361,0.512232797,0.269758223,0.819166259,0.045277124,0.89778324,-0.073189822,0.650415453,-0.491468173,0.324327925,-0.574158424,0.566084525,-0.732164808,0.272930682,-0.593410074,0.414955347,-0.457831734,-0.061074431,-0.292650979,0.354508917,-0.708474431,0.252984745
DG 36:3+_459,-1.43242329,0.53101181,-0.28310877,0.5528382,-1.46512026,0.64385056,-0.17022302,0.63081264,-1.39201028,0.46004637,0.0922631,0.63102193,-0.25470642,0.57817385,0.12596617,0.92607539,-0.38298278,0.8591627,0.04365099,0.47875186,-1.33063823,0.27445385,-1.40972852,0.88561841,-0.37491642,1.05624781,0.05865894,0.51365648,-1.34981572,0.642576,-0.35643221,0.70491619,-1.2636352,0.63067979,0.4823106,0.79890143,-0.23287179,0.49364454,-0.03831045,0.80466793,-1.30989652,0.68939489,0.91411632,-0.35294367,0.31520422,-0.40375836,0.61540849,-0.38715953,0.77332706,-0.15944365,0.94899042,-0.19714886,0.70798829,-1.40290443,0.5116187,-0.26146612,0.63387377,-1.27233518,0.83986479,-1.25346565,0.37997122,0.6040741,-0.4166113,0.41834148,-0.01245759,0.30499581,-1.29581217,0.54484937,0.04560028,0.52458557,-1.28992542,0.61921813,-1.30908089,0.66823497,-1.33243498,0.47870883,-0.36515824,0.52906086,-1.43596943,0.8383435,-0.5801926,0.25909842,-1.37437557,0.79828188,0.09195022,0.54851819,-0.19941399,0.67134039,-0.36643636,0.88503435,-1.26717341,1.08957582,-0.09458907,0.56787462,-0.0172865,0.90875274,-0.10670844,0.21015811,-1.53519063,-1.06355001,0.38701071,-0.32508552,0.69496877,-0.39799369,0.59805714,0.07105285,0.41762106,-1.41678292,0.56399735,-1.4223845,0.60637893,-0.45226925,0.77695348,-0.25720015,0.38020064,-0.3916512,0.55496861,-1.48098493,0.37470444,-1.43135107,0.79722121,0.10164977,0.85709825,-1.35137258,0.86171961,-0.37723569,0.79793618,-0.11891415,1.10815139,0.42401748,0.92486621,-1.32925206,0.69853763,-1.32038987,0.69165269,-1.31386127,0.92802362,0.37914388,0.48116985,-1.33505035,0.54013709,-0.33196109
DG 36:3+_643,0.017391936,-0.146496962,-0.078124632,-0.316841351,-0.195093983,-0.303042873,0.031587752,-0.433127244,-0.003538385,-0.482100887,-0.235237192,-2.126610911,0.623754991,0.096290022,0.114195256,-0.166269805,0.183564521,-1.867429342,0.386665268,0.228344752,0.473897917,-2.068455431,0.09429727,0.454251404,0.447634794,0.324639564,0.109337857,0.228811447,0.188290987,-0.005784127,0.098887529,0.046230076,0.160184059,0.070632579,0.173622065,0.383003237,0.28964435,0.133615058,0.288451956,0.088428217,-0.033896406,0.176989597,0.186108485,0.095392837,-0.373512604,-0.081483573,-0.153659054,-0.193560416,0.121043392,0.599908337,0.343985641,0.331894959,0.559537167,0.329455211,0.152639252,0.415387445,0.110995029,-0.015889958,0.14760233,0.134962313,-0.189177065,0.070738417,0.76922698,0.240038848,0.433778935,-0.296617233,-0.267350167,-0.133139559,0.023800667,-0.072497003,0.372752377,0.246553674,0.472203367,-0.212480683,-0.156207333,-0.393487583,-0.414729486,0.085240947,0.103222223,0.127104913,-0.053450156,0.293783967,0.386359741,0.249867541,0.409314808,-1.937954278,-0.139768417,-1.804332072,-0.421589639,0.014646999,0.31373267,0.043648281,0.35338937,-0.219525102,0.095595034,0.314222328,0.040283048,0.092177609,-0.083425326,0.661213091,-0.13090168,-0.036235628,0.021167045,-0.133068717,-0.132847378,0.112420459,-0.2265751,-0.174912668,-0.122796251,-0.154186285,-0.112561872,0.337751144,0.078842051,0.257430967,-0.056119714,0.1618203,-0.013728319,0.098765744,-0.2502951,-0.046547745,-0.12409847,0.078425339,0.414784855,0.293268392,0.192027944,0.279621801,0.426952575,0.923413502,0.512312929,0.651446138,-1.766306506,0.411983087,-1.767243816,0.096574717,0.026294048,0.023659262,0.296951463,0.155887181,-0.18045695,0.202215882,-0.306294773,0.102593692
DG 36:3+_874,0.258044961,0.418836341,0.307105785,-1.643425146,-0.425577962,-1.582598324,-0.197879054,-1.751079688,-0.19866207,-1.773098729,-0.178735206,0.136861658,0.512947524,0.569389997,0.206410699,-1.5052406,0.18780378,0.178439616,0.398666505,-1.664717675,0.319993405,0.527957947,0.442824747,0.197383135,0.102472145,0.189431165,0.154479493,-0.131101031,0.065476999,0.086659674,0.184051375,0.088165994,0.405700788,0.260761467,0.384405532,0.363977719,0.432961494,0.443775059,0.417238183,-0.217497635,-0.001650335,-0.342300147,0.111673513,0.121124498,-0.190659154,0.280744458,0.243587902,0.304643935,-1.532021313,-1.252912947,-1.270781865,-0.060718251,0.220458784,0.042207645,0.045207407,0.103479025,-0.045368904,0.153130181,0.272432372,-0.05232719,0.230771346,-0.023676488,0.70275195,0.305380374,0.411484127,0.14743632,0.289773837,0.554202551,0.63403438,-0.211040888,0.031185668,-1.310334271,-0.102657308,-1.429291971,-0.142132538,-0.207384176,-0.137736098,0.404726449,0.33971367,0.672144285,0.241518414,0.181050246,0.322960859,0.168886315,0.365520093,0.5221833,0.333724465,0.744096024,0.297644596,-1.337963085,0.114814215,-1.330588035,0.209742402,-1.878806203,0.070284208,-1.201835142,0.144689097,0.503863858,0.269286534,0.164231941,0.334184344,0.516654122,-0.074901793,-0.003496399,-0.049616594,0.226653465,0.32743366,0.283586835,0.658917032,0.228450525,-0.238747135,0.041006658,-0.154662194,0.008003682,-0.34910951,0.058517288,-0.277875076,0.049903348,0.076463014,0.105787642,0.461913841,0.655643754,0.428380293,0.481931634,0.405840415,0.411381011,0.261934578,-1.415017764,0.751438468,0.308682942,0.441579712,0.407975453,0.422765325,0.292795346,-1.644629717,0.052166189,0.325081348,0.229885557,-0.006548156,0.406002884,-0.051185793,0.417614767
